Date,Tournament,Surface,Rd,Rk,vRk,,Score,More,DR,A%,DF%,1stIn,1st%,2nd%,BPSvd,Time
28_Apr_2008,Barcelona,Clay,QF,27,87,(14)Wawrinka d. Albert Montanes [ESP],6-3 6-7(6) 6-4,,0.95,1.70%,3.40%,54.20%,65.60%,55.60%,6-Apr,2:46
28_Apr_2008,Barcelona,Clay,R16,27,7,(14)Wawrinka d. (3)David Nalbandian [ARG],6-3 6-1,,1.65,1.70%,1.70%,54.20%,62.50%,70.40%,10-Sep,1:25
28_Apr_2008,Barcelona,Clay,R32,27,141,(14)Wawrinka d. (LL)Yuri Schukin [KAZ],6-3 6-4,,1.52,8.60%,3.40%,63.80%,83.80%,47.60%,2-Feb,1:25
28_Apr_2008,Barcelona,Clay,R64,27,293,(14)Wawrinka d. (Q)Jose Antonio Sanchez De Luna [ESP],6-3 6-3,,1.44,2.00%,2.00%,51.00%,69.20%,60.00%,5-Mar,1:21
20_Apr_2008,Monte Carlo Masters,Clay,R64,28,18,(12)Tommy Robredo [ESP] d. Wawrinka,6-4 7-5,,0.82,3.00%,3.00%,56.70%,52.60%,41.40%,9-Mar,1:37
11_Apr_2008,Davis Cup G1 R2: BLR vs SUI,Carpet,RR,30,601,Wawrinka d. Uladzimir Ignatik [BLR],4-6 6-1 7-6(2) 6-2,,,,,,,,,
11_Apr_2008,Davis Cup G1 R2: BLR vs SUI,Carpet,RR,30,380,Wawrinka d. Vladimir Voltchkov [BLR],7-6(6) 4-6 0-6 7-5 6-4,,,,,,,,,
27_Mar_2008,Miami Masters,Hard,R64,29,39,Robin Soderling [SWE] d. (28)Wawrinka,3-6 6-4 6-3,,1,6.80%,4.10%,51.40%,76.30%,58.30%,0/2,1:52
13_Mar_2008,Indian Wells Masters,Hard,QF,35,3,(3)Novak Djokovic [SRB] d. Wawrinka,7-6(5) 6-2,,0.75,1.10%,1.10%,60.90%,50.90%,52.90%,15-Oct,2:06
13_Mar_2008,Indian Wells Masters,Hard,R16,35,52,Wawrinka d. Hyung Taik Lee [KOR],6-1 5-7 6-4,,1.3,4.70%,0.00%,57.60%,79.60%,50.00%,5-Feb,2:21
13_Mar_2008,Indian Wells Masters,Hard,R32,35,18,Wawrinka d. (18)Marcos Baghdatis [CYP],6-3 6-7(1) 6-0,,1.36,6.20%,3.70%,50.60%,80.50%,52.50%,3-Jan,2:09
13_Mar_2008,Indian Wells Masters,Hard,R64,35,10,Wawrinka d. (10)Tomas Berdych [CZE],2-6 7-6(3) 6-4,,0.99,4.00%,4.00%,62.40%,71.40%,36.80%,10-May,2:26
13_Mar_2008,Indian Wells Masters,Hard,R128,35,163,Wawrinka d. (WC)Jesse Levine [CAN],7-5 4-6 6-4,,1.08,10.90%,3.00%,56.40%,64.90%,56.80%,8-Apr,2:36
3_Mar_2008,Dubai,Hard,R32,33,188,(Q)Jan Hernych [CZE] d. Wawrinka,6-4 6-4,,0.84,16.70%,5.00%,63.30%,60.50%,45.50%,5-Jan,1:29
11_Feb_2008,Marseille,Hard,R16,32,11,(4)Andy Murray [GBR] d. Wawrinka,3-6 7-6(5) 6-1,,0.91,5.90%,1.00%,56.90%,60.30%,38.60%,11-Apr,2:21
11_Feb_2008,Marseille,Hard,R32,32,47,Wawrinka d. Sebastien Grosjean [FRA],3-6 6-4 6-4,,0.8,4.90%,1.00%,63.10%,67.70%,55.30%,5-Mar,2:14
8_Feb_2008,Davis Cup G1 R1: SUI vs POL,Hard,RR,32,524,Wawrinka d. Blazej Koniusz [POL],6-3 7-6(5) 6-3,,,,,,,,,
14_Jan_2008,Australian Open,Hard,R64,29,73,Marc Gicquel [FRA] d. (26)Wawrinka,6-2 3-6 7-6(5) 2-1 RET,,0.92,8.30%,2.80%,54.10%,74.60%,42.00%,8-Mar,2:51
14_Jan_2008,Australian Open,Hard,R128,29,65,(26)Wawrinka d. Julien Benneteau [FRA],6-3 6-3 6-3,,1.66,17.90%,3.80%,57.70%,84.40%,51.50%,3-Jan,1:48
7_Jan_2008,Sydney,Hard,R32,28,35,Dmitry Tursunov [RUS] d. Wawrinka,6-3 6-3,,0.71,3.70%,1.90%,68.50%,62.20%,41.20%,6-Feb,1:07
31_Dec_2007,Doha,Hard,F,36,11,(3)Andy Murray [GBR] d. Wawrinka,6-4 4-6 6-2, (ch),0.83,5.90%,3.00%,76.20%,50.60%,62.50%,13-Aug,2:28
31_Dec_2007,Doha,Hard,SF,36,18,Wawrinka d. (4)Ivan Ljubicic [CRO],7-6(1) 6-4,,1.67,13.80%,6.90%,58.60%,88.20%,70.80%,0/0,1:32
31_Dec_2007,Doha,Hard,QF,36,42,Wawrinka d. Agustin Calleri [ARG],6-3 6-0,,2.93,10.30%,0.00%,59.00%,87.00%,75.00%,0/0,1:05
31_Dec_2007,Doha,Hard,R16,36,194,Wawrinka d. (Q)Christophe Rochus [BEL],6-2 7-5,,1.34,14.70%,1.50%,55.90%,76.30%,50.00%,4-Mar,1:38
31_Dec_2007,Doha,Hard,R32,36,143,Wawrinka d. (Q)Alberto Martin [ESP],6-2 6-2,,1.65,10.90%,0.00%,50.00%,82.60%,52.20%,0/1,1:13
28_Oct_2007,Paris Masters,Hard,R16,36,2,(2)Rafael Nadal [ESP] d. Wawrinka,6-4 6-3,,0.78,10.30%,3.40%,48.30%,64.30%,46.70%,9-May,1:41
28_Oct_2007,Paris Masters,Hard,R32,36,17,Wawrinka d. (16)Juan Ignacio Chela [ARG],6-3 6-1,,1.59,5.60%,1.90%,61.10%,69.70%,66.70%,0/0,0:57
28_Oct_2007,Paris Masters,Hard,R64,36,50,Wawrinka d. Nicolas Kiefer [GER],7-5 6-3,,1.12,12.10%,0.00%,63.60%,78.60%,66.70%,3-Mar,1:31
22_Oct_2007,Basel,Hard,R16,35,13,(5)Tomas Berdych [CZE] d. Wawrinka,7-5 6-4,,0.9,12.30%,7.00%,61.40%,85.70%,45.50%,3-Jan,1:27
22_Oct_2007,Basel,Hard,R32,35,18,Wawrinka d. David Nalbandian [ARG],7-6(5) 6-2,,1.5,22.60%,0.00%,58.10%,91.70%,57.70%,1-Jan,1:28
15_Oct_2007,Madrid Masters,Hard,R64,35,112,Nicolas Kiefer [GER] d. Wawrinka,7-5 6-3,,0.71,1.50%,1.50%,67.20%,55.60%,59.10%,5-Feb,1:38
7_Oct_2007,Vienna,Hard,F,41,3,(1)Novak Djokovic [SRB] d. Wawrinka,6-4 6-0, (ch),0.49,3.60%,3.60%,65.50%,66.70%,21.10%,8-Apr,1:16
7_Oct_2007,Vienna,Hard,SF,41,23,Wawrinka d. Juan Carlos Ferrero [ESP],7-5 6-1,,1.28,15.10%,5.50%,60.30%,68.20%,51.70%,5-Mar,1:39
7_Oct_2007,Vienna,Hard,QF,41,43,Wawrinka d. Feliciano Lopez [ESP],6-7(8) 6-3 6-4,,1.2,5.80%,1.90%,54.80%,77.20%,63.80%,9-Aug,2:30
7_Oct_2007,Vienna,Hard,R16,41,22,Wawrinka d. David Nalbandian [ARG],5-7 6-3 6-1,,1.24,8.30%,7.10%,57.10%,68.80%,47.20%,9-May,2:04
7_Oct_2007,Vienna,Hard,R32,41,77,Wawrinka d. Marc Gicquel [FRA],4-6 6-3 6-4,,1.21,8.40%,0.00%,60.00%,75.40%,63.20%,4-Mar,2:02
1_Oct_2007,Metz,Hard,R32,43,61,Jo Wilfried Tsonga [FRA] d. Wawrinka,6-7(6) 6-4 6-4,,0.85,7.00%,1.00%,53.00%,79.20%,42.60%,0/3,2:26
21_Sep_2007,Davis Cup WG PO: CZE vs SUI,Carpet,RR,44,10,Tomas Berdych [CZE] d. Wawrinka,7-6(2) 6-4 7-5,,,,,,,,,
21_Sep_2007,Davis Cup WG PO: CZE vs SUI,Carpet,RR,44,34,Radek Stepanek [CZE] d. Wawrinka,7-6(3) 6-3 7-6(4),,,,,,,,,
27_Aug_2007,US Open,Hard,R16,49,22,(20)Juan Ignacio Chela [ARG] d. Wawrinka,4-6 6-2 7-6(6) 1-6 6-4,,1.02,6.20%,2.80%,48.30%,68.60%,49.30%,8-Jan,3:38
27_Aug_2007,US Open,Hard,R32,49,64,Wawrinka d. Robby Ginepri [USA],5-7 6-4 4-6 6-4 6-3,,1.1,10.70%,2.70%,56.70%,81.20%,46.20%,7-Apr,3:37
27_Aug_2007,US Open,Hard,R64,49,25,Wawrinka d. (25)Marat Safin [RUS],6-3 6-3 6-3,,1.93,15.90%,0.00%,53.70%,79.50%,73.70%,4-Apr,1:56
27_Aug_2007,US Open,Hard,R128,49,81,Wawrinka d. Evgeny Korolev [KAZ],4-6 6-3 4-6 6-4 7-5,,1.05,9.70%,4.50%,47.40%,78.10%,44.40%,16-Aug,3:49
19_Aug_2007,New Haven,Hard,QF,57,50,(WC)Mardy Fish [USA] d. Wawrinka,6-3 6-3,,0.81,1.50%,3.00%,45.50%,63.30%,50.00%,14-Oct,1:21
19_Aug_2007,New Haven,Hard,R16,57,8,Wawrinka d. (2)Tommy Robredo [ESP],6-3 6-3,,1.38,12.50%,5.40%,57.10%,84.40%,54.20%,3-Mar,1:15
19_Aug_2007,New Haven,Hard,R32,57,44,Wawrinka d. (15)Gael Monfils [FRA],7-6(5) 6-4,,0.9,5.40%,4.30%,55.40%,74.50%,46.30%,11-Oct,1:54
19_Aug_2007,New Haven,Hard,R64,57,37,Wawrinka d. (Q)Mario Ancic [CRO],7-6(4) 6-4,,1.47,11.00%,2.70%,49.30%,83.30%,67.60%,3-Mar,1:56
13_Aug_2007,Cincinnati Masters,Hard,R64,49,20,Lleyton Hewitt [AUS] d. Wawrinka,7-5 3-6 7-6(5),,1.08,10.50%,1.90%,52.40%,74.50%,50.00%,6-Feb,2:58
5_Aug_2007,Canada Masters,Hard,R32,53,13,(14)Mikhail Youzhny [RUS] d. Wawrinka,6-4 6-4,,0.82,9.50%,0.00%,60.30%,65.80%,48.00%,7-Apr,1:40
5_Aug_2007,Canada Masters,Hard,R64,53,36,Wawrinka d. Hyung Taik Lee [KOR],6-3 3-6 6-1,,1.04,13.80%,5.00%,47.50%,84.20%,52.40%,5-Apr,1:38
23_Jul_2007,Umag,Clay,R32,35,20,(6)Carlos Moya [ESP] d. (WC)Wawrinka,6-3 6-2,,0.54,0.00%,3.80%,71.20%,45.90%,46.70%,7-Feb,1:05
16_Jul_2007,Stuttgart,Clay,F,50,2,(1)Rafael Nadal [ESP] d. Wawrinka,6-4 7-5, (ch),0.88,6.90%,8.30%,50.00%,55.60%,50.00%,12-Jul,2:09
16_Jul_2007,Stuttgart,Clay,SF,50,19,Wawrinka d. (7)Juan Ignacio Chela [ARG],6-7(2) 6-4 6-1,,1.24,8.20%,2.00%,64.30%,61.90%,57.10%,11-Aug,2:35
16_Jul_2007,Stuttgart,Clay,QF,50,117,Wawrinka d. (Q)Jiri Vanek [CZE],6-1 6-4,,1.5,14.50%,10.90%,52.70%,82.80%,46.20%,3-Feb,1:00
16_Jul_2007,Stuttgart,Clay,R16,50,121,Wawrinka d. (Q)Marin Cilic [CRO],6-4 6-1,,1.33,3.40%,6.90%,48.30%,78.60%,50.00%,2-Jan,1:19
16_Jul_2007,Stuttgart,Clay,R32,50,16,Wawrinka d. (5)Guillermo Canas [ARG],6-7(5) 6-2 1-0 RET,,1.47,9.10%,4.50%,45.50%,73.30%,66.70%,5-Apr,2:14
9_Jul_2007,Gstaad,Clay,R32,50,97,Martin Vassallo Arguello [ARG] d. (7)Wawrinka,7-5 1-6 6-4,,1,8.20%,12.20%,40.80%,70.00%,48.30%,13-Aug,2:09
25_Jun_2007,Wimbledon,Grass,R128,43,68,Michael Llodra [FRA] d. Wawrinka,6-4 6-4 6-1,,0.39,3.40%,4.50%,58.00%,64.70%,43.20%,8-Apr,1:32
18_Jun_2007,Nottingham,Grass,R32,43,61,Ivo Karlovic [CRO] d. (7)Wawrinka,6-3 7-6(3),,0.64,1.30%,6.50%,58.40%,73.30%,43.80%,4-Feb,1:39
11_Jun_2007,Halle,Grass,R32,41,84,Evgeny Korolev [KAZ] d. Wawrinka,3-6 6-3 6-4,,0.97,9.50%,4.80%,61.90%,71.20%,40.60%,7-Mar,1:55
28_May_2007,Roland Garros,Clay,R64,44,7,(7)Ivan Ljubicic [CRO] d. Wawrinka,6-4 6-3 6-7(3) 6-3,,0.88,8.90%,0.80%,56.90%,68.60%,56.60%,11-Jul,3:29
28_May_2007,Roland Garros,Clay,R128,44,63,Wawrinka d. Ruben Ramirez Hidalgo [ESP],0-6 5-7 6-2 7-5 6-4,,1.04,7.90%,2.90%,54.30%,69.70%,46.90%,8-Jan,4:03
20_May_2007,Poertschach,Clay,R32,43,97,Diego Hartfield [ARG] d. Wawrinka,6-2 6-4,,0.71,1.90%,1.90%,54.70%,58.60%,62.50%,7-Apr,1:15
14_May_2007,Hamburg Masters,Clay,R64,46,19,(15)Juan Carlos Ferrero [ESP] d. Wawrinka,6-1 7-6(5),,0.71,3.00%,4.50%,49.30%,69.70%,47.10%,7-Mar,1:31
7_May_2007,Rome Masters,Clay,R64,48,57,(Q)Albert Montanes [ESP] d. Wawrinka,3-6 6-1 7-6(3),,0.78,4.80%,4.80%,57.70%,65.00%,50.00%,12-Sep,2:18
15_Jan_2007,Australian Open,Hard,R32,40,2,(2)Rafael Nadal [ESP] d. (31)Wawrinka,6-2 6-2 6-2,,0.52,4.30%,2.20%,56.50%,57.70%,32.50%,11-Apr,2:03
15_Jan_2007,Australian Open,Hard,R64,40,148,(31)Wawrinka d. (Q)Paul Capdeville [CHI],6-4 6-3 6-2,,1.53,26.30%,2.50%,65.00%,84.60%,50.00%,2-Jan,1:39
15_Jan_2007,Australian Open,Hard,R128,40,96,(31)Wawrinka d. Kevin Kim [USA],6-1 2-6 6-4 6-2,,1.22,12.30%,3.50%,64.00%,65.80%,53.70%,14-Oct,2:11
8_Jan_2007,Auckland,Hard,R32,31,32,Nicolas Almagro [ESP] d. (8)Wawrinka,1-6 6-4 6-1,,0.77,0.00%,5.60%,55.10%,65.30%,52.50%,15-Dec,1:32
1_Jan_2007,Doha,Hard,R32,30,59,Max Mirnyi [BLR] d. (8)Wawrinka,5-7 6-4 6-4,,0.98,1.00%,4.10%,67.30%,71.20%,50.00%,5-Feb,2:10
30_Oct_2006,Paris Masters,Carpet,R32,29,20,(16)Richard Gasquet [FRA] d. Wawrinka,7-5 6-1,,0.51,7.00%,0.00%,64.90%,64.90%,45.00%,7-Apr,1:06
30_Oct_2006,Paris Masters,Carpet,R64,29,51,Wawrinka d. (WC)Marc Gicquel [FRA],7-6(6) 6-7(4) 7-6(2),,1.3,18.30%,3.50%,53.90%,90.30%,56.60%,1-Jan,2:41
23_Oct_2006,Basel,Carpet,SF,40,7,(3)Fernando Gonzalez [CHI] d. Wawrinka,6-4 6-4,,0.79,3.50%,3.50%,54.40%,71.00%,57.70%,6-Apr,1:19
23_Oct_2006,Basel,Carpet,QF,40,3,Wawrinka d. (2)David Nalbandian [ARG],7-6(7) 6-2,,1.68,21.70%,1.70%,51.70%,90.30%,62.10%,0/0,1:32
23_Oct_2006,Basel,Carpet,R16,40,38,Wawrinka d. Tim Henman [GBR],2-6 7-6(4) 6-4,,1.08,9.80%,2.20%,62.00%,70.20%,62.90%,6-Mar,2:15
23_Oct_2006,Basel,Carpet,R32,40,29,Wawrinka d. (8)Agustin Calleri [ARG],7-6(6) 6-2,,1.64,12.70%,0.00%,49.10%,85.20%,67.90%,0/1,1:18
9_Oct_2006,Vienna,Hard,QF,44,3,(1)Ivan Ljubicic [CRO] d. Wawrinka,6-3 6-2,,0.5,3.90%,2.00%,56.90%,65.50%,45.50%,5-Feb,1:06
9_Oct_2006,Vienna,Hard,R16,44,16,Wawrinka d. (8)Novak Djokovic [SRB],6-3 6-3,,1.71,14.00%,2.00%,56.00%,82.10%,63.60%,2-Feb,1:02
9_Oct_2006,Vienna,Hard,R32,44,188,Wawrinka d. (Q)Marin Cilic [CRO],6-4 6-1,,1.34,6.00%,1.50%,61.20%,75.60%,42.30%,5-Apr,1:19
22_Sep_2006,Davis Cup WG PO: SUI vs SCG,Hard,RR,44,21,Novak Djokovic [SRB] d. Wawrinka,6-4 3-6 2-6 7-6(3) 6-4,,,,,,,,,
28_Aug_2006,US Open,Hard,R32,46,5,(6)Tommy Robredo [ESP] d. Wawrinka,6-3 6-4 6-2,,0.71,2.10%,5.30%,54.70%,61.50%,37.20%,19-Nov,1:53
28_Aug_2006,US Open,Hard,R64,46,34,Wawrinka d. Robin Soderling [SWE],6-7(4) 2-6 7-6(4) 6-0 6-1,,1.23,14.10%,2.50%,61.30%,77.00%,54.00%,11-Sep,3:12
28_Aug_2006,US Open,Hard,R128,46,37,Wawrinka d. (31)Juan Ignacio Chela [ARG],6-7(3) 6-4 6-4 6-4,,1.12,9.10%,4.90%,53.80%,75.30%,56.10%,9-Jul,3:07
21_Aug_2006,New Haven,Hard,R32,47,43,(16)Paradorn Srichaphan [THA] d. Wawrinka,7-6(2) 4-6 6-4,,1.09,4.10%,4.10%,55.10%,85.20%,45.50%,8-May,2:18
21_Aug_2006,New Haven,Hard,R64,47,45,Wawrinka d. Nicolas Almagro [ESP],6-3 6-7(5) 6-4,,1.25,12.00%,4.00%,60.00%,73.30%,70.00%,3-Feb,2:12
14_Aug_2006,Cincinnati Masters,Hard,R16,54,13,(13)Fernando Gonzalez [CHI] d. (WC)Wawrinka,7-6(2) 7-5,,0.74,8.00%,6.80%,54.50%,68.80%,45.00%,6-Apr,1:56
14_Aug_2006,Cincinnati Masters,Hard,R32,54,4,(WC)Wawrinka d. (3)David Nalbandian [ARG],6-4 6-2,,1.43,7.00%,5.30%,42.10%,79.20%,63.60%,4-Apr,1:20
14_Aug_2006,Cincinnati Masters,Hard,R64,54,20,(WC)Wawrinka d. Jose Acasuso [ARG],5-7 6-4 6-1,,1.33,10.50%,6.60%,52.60%,87.50%,55.60%,4-Feb,1:47
24_Jul_2006,Umag,Clay,F,69,28,Wawrinka d. (4)Novak Djokovic [SRB],6-6(1) RET,,0.95,0.00%,2.20%,57.80%,65.40%,47.40%,5-Mar,1:13
24_Jul_2006,Umag,Clay,SF,69,57,Wawrinka d. (8)Filippo Volandri [ITA],7-5 2-6 6-4,,0.94,4.90%,2.50%,51.90%,64.30%,35.90%,10-Mar,2:04
24_Jul_2006,Umag,Clay,QF,69,133,Wawrinka d. (WC)Juan Martin Del Potro [ARG],6-1 2-6 6-4,,1.13,2.50%,1.20%,56.80%,67.40%,54.30%,7-Apr,1:58
24_Jul_2006,Umag,Clay,R16,69,209,Wawrinka d. (WC)Marin Cilic [CRO],6-4 2-6 6-4,,0.9,5.30%,5.30%,68.40%,66.20%,40.00%,15-Nov,2:19
24_Jul_2006,Umag,Clay,R32,69,48,Wawrinka d. (6)Alberto Martin [ESP],7-6(3) 6-4,,1.08,3.80%,3.80%,52.50%,69.00%,55.30%,4-Feb,1:54
17_Jul_2006,Stuttgart,Clay,R16,71,18,(3)David Ferrer [ESP] d. Wawrinka,6-3 6-4,,0.67,1.50%,2.90%,66.20%,48.90%,47.80%,9-Apr,1:24
17_Jul_2006,Stuttgart,Clay,R32,71,61,Wawrinka d. (15)Bjorn Phau [GER],6-7(3) 6-2 6-3,,1.24,6.00%,6.00%,63.10%,77.40%,41.90%,0/2,2:00
17_Jul_2006,Stuttgart,Clay,R64,71,79,Wawrinka d. Lukas Dlouhy [CZE],6-7(1) 6-3 6-4,,1.12,3.60%,3.60%,64.90%,62.50%,59.00%,9-Jul,2:14
10_Jul_2006,Gstaad,Clay,R32,69,79,Andrei Pavel [ROU] d. Wawrinka,6-4 1-6 7-6(4),,1.15,13.70%,6.30%,58.90%,85.70%,43.60%,4-Mar,2:18
26_Jun_2006,Wimbledon,Grass,R32,67,10,(7)Mario Ancic [CRO] d. Wawrinka,7-6(5) 6-7(5) 6-1 6-3,,0.78,1.40%,4.80%,55.90%,71.60%,50.00%,15-Nov,3:19
26_Jun_2006,Wimbledon,Grass,R64,67,58,Wawrinka d. Agustin Calleri [ARG],7-6(5) 7-5 6-3,,1.19,4.10%,6.50%,58.50%,72.20%,51.00%,12-Sep,2:21
26_Jun_2006,Wimbledon,Grass,R128,67,60,Wawrinka d. Ivo Karlovic [CRO],7-6(5) 3-6 6-2 6-7(8) 11-9,,1.35,9.50%,5.30%,53.30%,84.40%,70.90%,4-Mar,3:52
19_Jun_2006,Nottingham,Grass,R32,65,72,Andreas Seppi [ITA] d. Wawrinka,7-6(7) 4-6 6-4,,0.86,9.80%,5.40%,50.90%,80.70%,50.90%,7-May,2:13
12_Jun_2006,Halle,Grass,R32,66,42,(8)Kristof Vliegen [BEL] d. Wawrinka,6-2 6-3,,0.28,8.60%,6.90%,41.40%,58.30%,47.10%,6-Feb,1:04
29_May_2006,Roland Garros,Clay,R128,57,3,(3)David Nalbandian [ARG] d. Wawrinka,6-2 7-6(5) 6-4,,0.8,4.70%,5.50%,48.00%,60.70%,43.90%,13/18,2:53
15_May_2006,Hamburg Masters,Clay,R64,56,70,Andreas Seppi [ITA] d. Wawrinka,2-6 7-6(4) 6-1,,0.93,11.60%,5.80%,54.70%,74.50%,48.70%,6-Apr,1:58
8_May_2006,Rome Masters,Clay,R64,58,9,(10)Fernando Gonzalez [CHI] d. Wawrinka,6-4 6-4,,0.81,1.80%,3.50%,52.60%,70.00%,22.20%,7-Feb,1:34
24_Apr_2006,Barcelona,Clay,SF,67,15,(6)Tommy Robredo [ESP] d. Wawrinka,6-4 6-4,,0.77,0.00%,7.90%,61.90%,66.70%,25.00%,10-May,1:34
24_Apr_2006,Barcelona,Clay,QF,67,56,Wawrinka d. Ivo Karlovic [CRO],4-6 6-3 6-4,,0.91,7.40%,1.10%,60.60%,75.40%,54.10%,5-Apr,2:00
24_Apr_2006,Barcelona,Clay,R16,67,12,Wawrinka d. (5)David Ferrer [ESP],2-6 6-2 6-1,,1.11,5.10%,1.30%,55.10%,58.10%,45.70%,13-Sep,1:41
24_Apr_2006,Barcelona,Clay,R32,67,126,Wawrinka d. Teymuraz Gabashvili [RUS],6-4 6-7(4) 6-4,,1.33,9.10%,3.40%,54.50%,72.90%,65.00%,0/3,2:03
24_Apr_2006,Barcelona,Clay,R64,67,127,Wawrinka d. Nicolas Lapentti [ECU],6-2 6-7(3) 6-3,,1.24,5.20%,5.20%,57.70%,71.40%,58.50%,9-Jul,2:22
17_Apr_2006,Monte Carlo Masters,Clay,R64,59,93,(Q)Alessio Di Mauro [ITA] d. Wawrinka,6-2 6-4,,0.69,0.00%,3.40%,56.90%,57.60%,56.00%,7-Apr,1:24
20_Mar_2006,Miami Masters,Hard,R64,58,19,(18)Fernando Gonzalez [CHI] d. Wawrinka,3-6 6-2 7-6(1),,0.87,3.50%,12.90%,52.90%,75.60%,45.00%,6-Feb,1:45
20_Mar_2006,Miami Masters,Hard,R128,58,41,Wawrinka d. Andy Murray [GBR],7-5 3-6 6-4,,1.01,1.00%,7.60%,61.90%,63.10%,40.00%,11-May,2:07
6_Mar_2006,Indian Wells Masters,Hard,R64,58,32,(30)Olivier Rochus [BEL] d. Wawrinka,7-6(4) 7-5,,1.09,8.10%,4.10%,54.10%,70.00%,64.70%,4-Feb,1:45
6_Mar_2006,Indian Wells Masters,Hard,R128,58,46,Wawrinka d. Greg Rusedski [GBR],6-2 6-4,,1.3,6.90%,3.40%,65.50%,68.40%,55.00%,3-Feb,1:21
27_Feb_2006,Dubai,Hard,R32,57,1,(1)Roger Federer [SUI] d. Wawrinka,7-6(3) 6-3,,0.84,3.20%,3.20%,43.50%,59.30%,57.10%,7-Mar,1:21
10_Feb_2006,Davis Cup WG R1: SUI vs AUS,Clay,RR,51,150,Wawrinka d. Chris Guccione [AUS],7-5 3-6 6-4 7-6(6),,,,,,,,,
10_Feb_2006,Davis Cup WG R1: SUI vs AUS,Clay,RR,51,116,Wawrinka d. Peter Luczak [AUS],6-4 6-2 6-7(7) 6-2,,,,,,,,,
30_Jan_2006,Zagreb,Carpet,R16,49,179,(Q)Stefan Koubek [AUT] d. Wawrinka,6-4 6-4,,0.72,4.20%,5.60%,56.90%,70.70%,41.90%,8-May,1:26
30_Jan_2006,Zagreb,Carpet,R32,49,10,Wawrinka d. (2)David Ferrer [ESP],4-6 6-1 6-3,,1.09,5.90%,3.00%,52.50%,67.90%,45.80%,10-Jul,1:49
16_Jan_2006,Australian Open,Hard,R64,46,4,(4)David Nalbandian [ARG] d. Wawrinka,6-4 3-6 6-4 6-2,,0.85,7.50%,3.00%,55.20%,64.90%,55.00%,12-Aug,3:00
16_Jan_2006,Australian Open,Hard,R128,46,72,Wawrinka d. Albert Montanes [ESP],4-6 6-2 6-3 6-0,,1.29,9.90%,5.90%,53.50%,85.20%,51.10%,2-Jan,1:48
9_Jan_2006,Auckland,Hard,SF,54,21,(5)Mario Ancic [CRO] d. Wawrinka,6-3 6-1,,0.69,1.90%,7.40%,38.90%,52.40%,42.40%,6-Jan,1:18
9_Jan_2006,Auckland,Hard,QF,54,72,Wawrinka d. Florian Mayer [GER],6-3 6-4,,1.47,7.40%,13.00%,48.10%,88.50%,60.70%,0/0,1:04
9_Jan_2006,Auckland,Hard,R16,54,49,Wawrinka d. Alberto Martin [ESP],6-2 6-2,,1.81,12.20%,7.30%,48.80%,95.00%,47.60%,2-Jan,1:09
9_Jan_2006,Auckland,Hard,R32,54,69,Wawrinka d. Tomas Zib [CZE],6-3 6-4,,1.28,11.90%,3.00%,62.70%,78.60%,48.00%,2-Jan,1:16
2_Jan_2006,Doha,Hard,R32,54,45,Tommy Haas [GER] d. Wawrinka,5-7 6-2 7-5,,0.87,3.40%,6.90%,53.40%,62.90%,48.10%,15-Oct,2:27
31_Oct_2005,Paris Masters,Carpet,R32,58,19,(13)Juan Carlos Ferrero [ESP] d. (LL)Wawrinka,7-6(4) 7-6(4),,0.79,9.10%,3.40%,56.80%,80.00%,55.30%,2-Feb,1:42
31_Oct_2005,Paris Masters,Carpet,R64,58,51,(LL)Wawrinka d. (WC)Florent Serra [FRA],6-3 6-4,,1.32,8.80%,5.30%,56.10%,71.90%,68.00%,4-Mar,1:12
24_Oct_2005,Basel,Carpet,R32,60,131,(Q)Kristof Vliegen [BEL] d. Wawrinka,7-6(4) 4-6 6-3,,0.88,6.30%,3.10%,59.40%,75.40%,51.30%,7-May,2:11
10_Oct_2005,Vienna,Hard,R32,60,22,(7)Juan Carlos Ferrero [ESP] d. Wawrinka,3-6 6-2 6-3,,0.73,8.60%,4.90%,67.90%,72.70%,42.30%,6-Mar,1:35
23_Sep_2005,Davis Cup WG PO: SUI vs GBR,Clay,RR,60,110,Wawrinka d. Andy Murray [GBR],6-3 7-6(5) 6-4,,,,,,,,,
23_Sep_2005,Davis Cup WG PO: SUI vs GBR,Clay,RR,60,262,Wawrinka d. Alan Mackin [GBR],7-5 7-6(5),,,,,,,,,
29_Aug_2005,US Open,Hard,R32,62,58,Nicolas Massu [CHI] d. Wawrinka,6-4 6-3 6-0,,0.76,5.00%,5.00%,57.50%,50.00%,44.10%,13-May,2:24
29_Aug_2005,US Open,Hard,R64,62,10,Wawrinka d. (10)Mariano Puerta [ARG],3-6 6-4 6-3 6-7(4) 6-1,,1.25,16.10%,8.70%,59.70%,82.00%,46.70%,8-May,3:18
29_Aug_2005,US Open,Hard,R128,62,218,Wawrinka d. (WC)Rajeev Ram [USA],2-6 6-4 7-6(6) 6-7(2) 7-5,,1.09,16.20%,3.90%,57.80%,80.90%,52.30%,7-Mar,3:54
22_Aug_2005,New Haven,Hard,R64,62,75,Cyril Saulnier [FRA] d. Wawrinka,6-3 6-2,,0.56,8.00%,4.00%,48.00%,58.30%,57.70%,6-Mar,1:07
